url,title,address,datePosted,price,propertyType,bedrooms,bathrooms,description,utilities,parking,aggreementType,petFriendly,size,furnished,appliances,a/c,outdoorSpace,amenities
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/private-room-with-private-washroom/1688564131,Private Room with Private Washroom,"Lynch Street, Brampton, ON",2024-03-18T16:06:24.000Z,"$1,350",Apartment,Bedrooms: 1,Bathrooms: 1,"1 Room With Private Washroom Available in 2 Bedroom 2 Bath Apartment.
- Preferred Couple or Girls
- Vegetarian Only
Suite Include:
- Open Concept Kitchen with Quartz Countertops.
- Stainless Steel Appliances
- Laundry in the Unit
- Central air Conditioning and Heating
- Large Balcony
- 1 Locker Included
Amenities:
- Gym
-Party Room
Located :
15 Lynch Street, Brampton, Ontario. Queen St East and Centre St South Right beside Peel Memorial Hospital. Steps away from Brampton Go Station and Algoma University.",['Not Included'],0,1 Year,No,600,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', '', '24 Hour Security', '', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-1-bedroom-apartment-in-summerhill-rosedale/1688563412,Large 1 Bedroom Apartment in Summerhill / Rosedale,"28 Macpherson Avenue, Toronto, ON",2024-03-18T16:00:03.000Z,"$2,450",Apartment,Bedrooms: 1 + Den,Bathrooms: 1,"Spacious 1-bedroom apartment flooded with natural light, nestled within a boutique Georgian-style building. Embrace the allure of old-city living in this east-facing unit exuding classic charm and character.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Yes,648,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",No,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent-ready-to-move-in-dovercourt-and-college/1688563205,Apartment for rent- ready to move in- Dovercourt and College,"Dovercourt Road, Toronto, ON",2024-03-18T15:57:58.000Z,"$2,300",Apartment,Bedrooms: 2,Bathrooms: 1,"apartment for rent near college and dovercourt. Two bedroom, one bath, near schools, shopping, and public transportation. Asking 2,300.00 plus hydro- ready to move in. Please contact me if you have any questions about the place.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,Month-to-month,Yes,600,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",No,Balcony,"['', '', '', '', 'Bicycle Parking', '', '']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/downtown-toronto-condo-rental/1679680781,,,,,,,,,[],,,,,,[],,,[]
https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/discovery-place-pickering-one-bedroom-condo-available-now/1688562169,Discovery Place Pickering One Bedroom Condo Available Now,"1890 Valley Farm Road, Pickering, ON",2024-03-18T15:48:32.000Z,"$2,495",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"*AVAILABLE NOW* $2,495/mo. Fourth floor 'Frobisher' unit in sought-after Tridel Discovery Place Condos in the heart of Pickering. 900 Sf one bedroom, one bathroom with walk-in shower, sun-filled solarium/den, up to 2 underground parking spots (1 incl), and 24 hr security guard. Beautiful west-facing view overlooking resort-like pool and gardens area. Some furniture available. Amazing amenities including huge indoor and outdoor pools, jacuzzi, BBQ patio, well-equipped gym, billiards lounge, tennis/pickleball and squash courts, stunning landscaping and gardens, and more. Just steps from Esplanade park, Pickering Town Centre, cinemas, medical centre, library, rec centre, groceries, and Pickering GO station. Minutes to 401.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,900,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,"['Gym', 'Pool', '', '', '', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/1-den-basement-apartment-churchill-meadows-area/1688561798,1+Den Basement apartment Churchill Meadows area,"Churchill Meadows Blvd, Mississauga, ON L5M 6Y4",2024-03-18T15:44:36.000Z,"$1,599",Basement,Bedrooms: 1 + Den,Bathrooms: 1,1+den Basement apartment for rent in Churchill Meadows and Britannia. One parking driveway included. Utilities included. First and last required. One year lease required. Available April 1st. Located at the corner of Churchill Meadows blvd and Britannia.,['Not Included'],1,1 Year,Limited,900,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/pape-ave-one-bedroom-near-pape-station/1688561226,Pape Ave One Bedroom near Pape station,"806 Pape Ave, Toronto, ON M4K 3S7",2024-03-18T15:39:25.000Z,"$1,950",Apartment,Bedrooms: 1,Bathrooms: 1,806 Pape ave. Beautiful main floor Greek Town One Bedroom Apartment . It includes a small back yard and shared front porch. Has both front and back entrance keyed access. Very large eat-in Kitchen. It's available to move in for April Ist. Cleaned and ready to move in. The rent is $1950 plus hydro. Heating and water is included. Call or text Eric at 416 829-4512.,['Not Included'],0,1 Year,Limited,750,No,[],No,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-for-rent/1688560668,Basement for Rent,"Scarborough, ON M1X 1W8",2024-03-18T15:33:18.000Z,"$2,400",Basement,Bedrooms: 2,Bathrooms: 1,Semidetached - 2 Storey. Morningside and Mcnicoll Avenue in Scarborough. Basement only. Main flr & upstairs rented out separately.,['Not Included'],0,1 Year,No,900,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/apartment-for-rent/1688560660,Apartment for rent,"81 Todd Rd, Ajax, ON L1T 4C5",2024-03-18T15:33:13.000Z,"$2,200",Basement,Bedrooms: 2 + Den,Bathrooms: 1,"Nicely updated legal 2- Bedrooms Basement Apartment. Located in Central West Ajax. Close to schools, parks, stores, and transit. This bright and spacious unit is equipped with pot lights, a 3pc bathroom, an open-concept living room, ensuite and seperate walk up entrance. One-car parking is included. Garage is not included. No pets as the landlord is allergic. AAA+ Tenants only. The tenant will be responsible for 30% of Hydro, Gas, and Water Costs. Attach rental Application, Credit Report, Employment Information, and 2 references.
Tenant responsible for 30% of Hydro, Gas, and Water Costs. Tenant responsible for Snow removal (Path to separate entrance of the basement). Key deposit is $200. 1 Driveway Parking spot.",['Not Included'],1,1 Year,No,900,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-loft-north-york-condo-for-rent/1688559656,Renovated Loft North York Condo For Rent,"188 Doris Ave, North York, ON M2N 6Z5",2024-03-18T15:23:57.000Z,"$2,800",Condo,Bedrooms: 1,Bathrooms: 1.5,"Renovated Loft available for rent starting May 1 2024. Unit is a 1 Bed, 1.5 bath setup with a unique two floor layout that is rarely on the market. Kitchen was recently renovated with new applicnaces throughout. Unit has laundry built in with a new washer dryer. Walk in closet, open flowing layout and great amenities in the building.
Unit is located across the street from the Yonge Subway line for convienent access to transit. Rent is fully inclusive of all utilities excluding Cable/Internet. Unit is also a 5 min drive to the 401 for easy commuting access.
Unit includes one very open parking space on the first level of the garage for easy in and out access.Show less",['Not Included'],1,1 Year,No,700,No,[],Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beaches-2-bedroom-apartment-on-queen-street-east/1688559492,Beaches 2 Bedroom Apartment on Queen Street East,"2328 Queen St E, Toronto, ON M4E 1G9",2024-03-18T15:22:42.000Z,"$2,200",Apartment,Bedrooms: 2,Bathrooms: 1,"Beautiful apartment for rent at 2328 Queen St east, above storefront. It's in the heart of the Beaches, near the Water Works at Victoria Park Ave and just a very short walk to the lake. TTC Street Car Stop, heading downtown is just outside. It's a great 2 bedroom apartment on the 2nd floor with a living room, eat-in kitchen and a private back porch. It will be available April 1st. It has just been renovated.The floor will be refinished, along with reglazed bathtub, new kitchen sink and stove. The rent is $2200 plus gas and hydro. If you have any questions, or would like to see it, call or text Eric at 416 829-4512",['Not Included'],0,1 Year,Limited,750,No,[],No,,[]
https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/large-renovated-2-bedroom-with-balcony/1688559186,Large renovated 2 bedroom with balcony,"Oshawa, ON L1J 1P5",2024-03-18T15:19:46.000Z,"$1,850",Apartment,Bedrooms: 2,Bathrooms: 1,"Beautifully renovated 2 bedroom
New shaker style kitchen
New stainless steel appliances with built in microwave
Hardwood floors
Elevator
Card access on site laundry
Indoor or outdoor parking available
Close to Oshawa Center, easy access to 401 and GO
Call Gerry to view at 289-979-7111","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,750,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",No,Balcony,"['', '', '', '', '', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/markham-york-region/full-basement-apartment-w-separate-entrance-bayview-john/1688558341,Full basement apartment w/separate entrance Bayview/John,"Thornhill, ON L3T 5H3",2024-03-18T15:14:28.000Z,"$1,850",Basement,Bedrooms: 1,Bathrooms: 1,"Fabulous 2-storey detached home in the heart of Thornhill in the Willowbrook neighbourhood. A quiet street with a completely private backyard. Full basement apartment with separate entrance, kitchen, recreation/family room, large bedroom, 3 piece bathroom and separate laundry facilities. This area is sought after for its High Ranking Elementary & Secondary Schools, and its close proximity to all amenities including transportation, hwy7/407, parks, shops and more.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,880,Yes,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/very-large-renovate-2-bedroom-5-mins-to-whitby-go-station/1688558113,Very large renovate 2 bedroom 5 mins to Whitby GO Station,"Whitby, ON L1N 1B2",2024-03-18T15:12:46.000Z,"$1,850",Apartment,Bedrooms: 2,Bathrooms: 1,"Beautifully renovated 2 bedroom
5 minute walk to Whitby GO station
Includes all utilities
New shaker style kitchen
New stainless steel appliances with built in microwave
Hardwood floors
On site laundry
Outdoor parking available
Walking to Port of Whitby and easy access to 401
Call Gord to view at 905-926-0035","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,750,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",No,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bedroom-basement-for-rent/1683087496,2 Bedroom Basement for rent,"Mississauga, ON L5M 5J4",2024-03-18T15:06:42.000Z,"$1,950",Basement,Bedrooms: 2 + Den,Bathrooms: 1,"This is a specious 2 Bedroom + Office Den/ Drawing / Dining. Available appliances refrigerator, Oven, washer dryer. Great facilities.
Noise level at its minimal.
- [ ] Nice neighborhood.
- [ ] Parking Space Available (Sedan)
- [ ] Amenities close by.
- [ ] Close to transport.
- [ ] Close to highways.
One of the best neighborhood in Mississauga.
Please contact..",['Not Included'],1,1 Year,No,900,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bed-1-bath-for-lease-in-long-branch-etobicoke/1682712688,2 bed 1 bath for Lease in Long Branch Etobicoke,"Etobicoke, ON M8W 3J2",2024-03-18T14:50:54.000Z,"$2,300",Apartment,Bedrooms: 2,Bathrooms: 1,"Utilities Included. Lots Of Natural Light. Lovely Quiet Building South Of The Lakeshore And Two Blocks North Of The Lake With Parks, Trails, Store, Banks, Groceries And Ttc At Your Doorstep. Close To Qew And 427. This Is A Bright And Clean Apartment With Laminate Floors. Good Sized Bedrooms. Living Room Combined .Apt Will Be Thoroughly Cleaned. suitable for Two adults. All Inclusive of Heat, Hydro and water. Additional $100 For Each Extra Person Over 19 Yrs. Shower. No Bathtub","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Yes,700,No,"['', 'Laundry (In Building)', '', '']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-midtown-allen-and-eglinton/1688555156,2 BEDROOM MIDTOWN ALLEN AND EGLINTON,"York, ON M6E 2L9",2024-03-18T14:43:43.000Z,"$2,600",Duplex/Triplex,Bedrooms: 2,Bathrooms: 1,"Newly renovated, new kitchen with dishwasher and bathroom. Oversized master bedroom. Located in the midtown Briar-Hill-Belgravia neighbourhood, it is 10 minutes from Eglinton West Station, 20 minutes to downtown, and minutes walking the new LRT station. PARKING IS AVAILABLE
Rental application, including the following:
1st and last month’s rent
Credit score
Previous landlord references
Letter of employment","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,Month-to-month,Limited,900,No,"['', 'Laundry (In Building)', '', '']",No,,[]
https://www.kijiji.ca/v-apartments-condos/markham-york-region/legal-1-bedroom-basement-apartment-for-rent-in-bradford/1688554974,LEGAL 1-BEDROOM BASEMENT APARTMENT FOR RENT IN BRADFORD!,"15 Amberwing Landing, Bradford, ON",2024-03-18T14:42:05.000Z,"$1,550",Basement,Bedrooms: 1,Bathrooms: 1,"This beautifully renovated, legal 1-bedroom basement apartment comes complete with its own private entrance. The unit features an inviting open-concept living space, a stunning washroom, freshly painted, a spacious bedroom, and large windows offering abundant natural light. Nearby, there are walking and biking paths that wind through a ravine beyond the cul-de-sac. The location is within walking distance of numerous shops and restaurants. Tenants are responsible for covering 30% of the utilities, and they must manage lawn care and snow/ice removal for their designated side at their own expense.",['Not Included'],1,1 Year,No,750,No,"['', '', '', 'Fridge / Freezer']",Yes,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-1-room-in-2-2-apartment-near-queen-w/1685691301,Luxury 1 ROOM in 2+2 Apartment near Queen W,"57 Brock Ave, Toronto, ON M6K 0H3",2024-03-18T14:33:08.000Z,"$1,699",Apartment,Bedrooms: 2,Bathrooms: 2,"the listed price is for 1 room ONLY, there are two rooms in this unit. Both have private washroom.
New 2 bathroom 2 bathroom apartment closed on 2023 with a south-east view to the quite neighborhood. Steps away from TTC, restaurants and local stores. This is where you will feel the Toronto day and night life. The apartment is partially furnished, more furnitures can be provided upon request.
Highlight:
- access to private 1500 sqf terrace (double the size of unit!!!) perfect for summer nights
- loft style 10 foot ceiling
- modern style build in fridge, dish washer, oven
No pet
No smoke",['Not Included'],0,1 Year,No,770,Yes,"['Laundry (In Unit)', 'Laundry (In Building)', 'Dishwasher', '']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/suit-for-rent/1687600533,Suit for rent,"1434 Kingston Rd, Toronto, ON M1N 1R3",2024-03-18T14:33:07.000Z,"$1,500",Apartment,Bedrooms: Bachelor/Studio,Bathrooms: 1,Suit on the second floor of the building near TTC and shops very clean,['Not Included'],0,1 Year,Yes,700,No,[],No,,[]
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-modern-1-bedroom-condo-in-king-west/1688553553,Furnished Modern 1 Bedroom Condo In King West,"95 Bathurst Street, Toronto, ON",2024-03-18T14:27:53.000Z,"$2,800",Condo,Bedrooms: 1,Bathrooms: 1,"Boutique Loft Style Condo Located In The Highly Desirable And Trendy King West Neighborhood. Spacious And Functional 1 Bedroom Layout With Large Walk-Out Balcony Complete With Patio Tiles and Natural Gas BBQ. Hardwood Floor Throughout, 9' Exposed Concrete Ceiling, Floor-To-Ceiling, Wall-To-Wall Windows. Stainless Steel Kitchen Appliances. Ensuite Stacked Washer & Dryer. Furnished!","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Yes,645,Yes,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '', 'Bicycle Parking', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-plus-den-lease-brand-new-10-minute-walk-to-eaton-centre/1679583284,1 Bed Plus Den Lease- Brand New & 10 Minute Walk to Eaton Centre,"5 Defries Street, Toronto, ON",2024-03-18T14:24:48.000Z,"$2,400",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Open Concept Luxury Living W/ Contemporary Vibe is a Must See! Overhead Windows for Sunshine all day long .Free Internet . Will WOW You .Premium Finishes Throughout. Quartz Counter Top. Efficient Layout, Top Notch Amenities Enjoy World Class Amenities: Rooftop Terrace with Pool, Poolside Cabana, Firepit, Outdoor Dining ,Sports Lounge With Wet Bar, State Of The Art Multi-Functional Fitness Centre: Cardio, Weights, Aerobics Equipment, Boxing, Guest Suites,24 Hour Concierge & More! Steps to Green Space & Renewal Of Conservation Areas , Paths & Parks. Restaurants , Cafes, 7 Minute Walk To Eaton Centre. 2 Min Walk to Subway Station. Close By Toronto's Top Universities, Culture Centers & Hospitals. Transit-friendly with a 99 Transit Score. Many Upgrades , Enjoy !","['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",0,1 Year,Limited,635,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2bed2bath-balcony-brand-new-highrise-condo-downtown-eaton-centre/1688552674,2Bed2Bath+Balcony Brand-new Highrise Condo Downtown Eaton Centre,"47 Mutual Street, Toronto, ON",2024-03-18T14:18:34.000Z,"$2,890",Condo,Bedrooms: 2,Bathrooms: 2,"ABSOLUTELY BRAND NEW /FIRST TENANT high rise condo. 30th floor! This is a preconstruction condo that just completed on Feb 20, 2024. You will be the FIRST TENANT to move in the 2bed2bath+Balcany unit with Gorgeous View! 660sq ft of living space + 171 sq ft of balcony. More detail on this brand new building: https://thegardendistrictcondos.com/",['Not Included'],0,1 Year,No,660,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",No,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', '', '', 'Elevator in Building']"
https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/furnished-studio-basement-may-1/1688552445,Furnished studio Basement - May 1,"Meadowvale Town Centre Cir, Mississauga, ON L5N",2024-03-18T14:15:32.000Z,"$1,450",Basement,Bedrooms: 1 + Den,Bathrooms: 1,"Furnished Basement studio apartment, available from May1st, for Single Professional Female in Mississauga near Meadowvale Town Centre and Winston Churchill. Very Spacious and comffortable . Move in ready.
1 bedroom with own washroom, kitchenette. Utilities, Internet Included and free street Parking, which is just a few steps away… also includes a Fridge, table top stove and Microwave . Laundry is shared.…close to Lisgar go station ...everything from fast food to supercentre is within 1-5 Km radius.
Looking for respectable and responsible single female occupant- No Pets, No smoking. No separate entrance. …. First and last months Rent Required, with References…
Additional pictures can be provided via telephone number … …if seriously interested….please include the following…
-Telephone number
-Occupation?
-Pets-?
- Move in Date ?
- For how long?
Please don’t ask if it’s available … i will remove ad once it is not..",['Not Included'],1,Month-to-month,No,750,Yes,[],Yes,,[]
