,url,title,address,datePosted,price,propertyType,bedrooms,bathrooms,description,utilities,parking,aggreementType,petFriendly,size,furnished,appliances,a/c,outdoorSpace,amenities
985,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/spacious-luxurious-fully-renovated-stacked-townhouse/1692772911,"Spacious, Luxurious, Fully renovated Stacked Townhouse","Mississauga, ON L5M 8C7",2024-05-07T13:43:06.000Z,"$2,350",Townhouse,Bedrooms: 1,Bathrooms: 1,"This stunning, fully renovated 1-bedroom main floor stack townhouse is your perfect new home!","['No: Hydro', 'No: Heat', 'Yes: Water', 'Yes: Water']",2,1 Year,Limited,649,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,[]
986,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bedroom-apartment-for-rent-3045-queen-frederica-dr/1688389405,2 Bedroom Apartment for Rent - 3045 Queen Frederica Dr,"3045 Queen Frederica Dr, Mississauga, ON, L4Y 3A2",2024-05-07T13:42:41.000Z,"$2,774",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
987,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-2757-kipling-avenue/1692309675,2 Bedroom Apartment for Rent - 2757 Kipling Avenue,"2757 Kipling Avenue, Toronto, ON, M9V 4C4",2024-05-07T13:41:59.000Z,"$2,725",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
988,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/1-bedroom-apartment-for-rent-351-the-west-mall-25-eva-rd/1691254797,1 Bedroom Apartment for Rent - 351 The West Mall & 25 Eva Rd,"351 The West Mall, Etobicoke, ON, M9C 1E3",2024-05-07T13:41:12.000Z,"$2,499",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
989,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-25-cougar-court/1689951156,1 Bedroom Apartment for Rent - 25 Cougar Court,"25 Cougar Court, Toronto, ON, M1J 3E5",2024-05-07T13:41:03.000Z,"$2,447",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
990,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/etobicoke-1-bedroom-apartment-for-rent-5-15-25-35-jansusie/1691275419,"Etobicoke 1 Bedroom Apartment for Rent - 5, 15, 25, 35 Jansusie","35 Jansusie Road, Etobicoke, ON, M9W 4V4",2024-05-07T13:40:48.000Z,"$1,899",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
991,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2bdrm-apartment-for-rent-245-lakeshore-drive/1684195230,2bdrm Apartment for Rent - 245 Lakeshore Drive,"245 Lakeshore Drive, Toronto, ON, M8V 2A8",2024-05-07T13:40:36.000Z,"$2,859",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
992,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/golden-mile-2-bedroom-apartment-for-rent-23-craigton-drive/1691686415,Golden Mile 2 Bedroom Apartment for Rent - 23 Craigton Drive,"23 Craigton Drive, Scarborough, ON, M1L 2N5",2024-05-07T13:40:08.000Z,"$2,638",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
993,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bedroom-apartment-for-rent-223-247-the-west-mall/1692385436,2 Bedroom Apartment for Rent - 223-247 The West Mall,"247 The West Mall, Etobicoke, ON, M9C 1C4",2024-05-07T13:40:04.000Z,"$2,814",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
994,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1bdrm-apartment-for-rent-2-hill-heights-road/1692385430,1bdrm Apartment for Rent - 2 Hill Heights Road,"2 Hill Heights Road, Toronto, ON, M8Y 1Z1",2024-05-07T13:39:06.000Z,"$2,299",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
995,https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/2-bdrm-lower-level-lots-of-parking-modern-unit-avail-june-1/1684496113,"2 Bdrm LOWER LEVEL, Lots of Parking, Modern Unit! Avail. JUNE 1","1231 Wecker Drive, Oshawa, ON",2024-05-07T13:37:18.000Z,"$1,595",Duplex/Triplex,Bedrooms: 2,Bathrooms: 1,Book your personal tour today to see this renovated 2 BEDROOM apartment of a triplex. Lower level. Available JUNE 1st (or sooner!),['Not Included'],2,1 Year,Limited,900,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
996,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-one-bed-rental-unit-in-north-york/1688048738,Furnished One BED - Rental Unit in North York,"North York, ON M2N 1J9",2024-05-07T13:36:08.000Z,"$2,200",Apartment,Bedrooms: 1,Bathrooms: 1,Rental unit in North York - Yonge and Sheppard,['Not Included'],1,1 Year,No,700,Yes,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
997,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-19-23-craigton-drive/1691199336,2 Bedroom Apartment for Rent - 19 & 23 Craigton Drive,"23 Craigton Drive, Toronto, ON, M1L 2N5",2024-05-07T13:31:54.000Z,"$2,638",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
998,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bedroom-apartment-for-rent-1475-bloor-street/1687518626,2 Bedroom Apartment for Rent - 1475 Bloor Street,"1475 Bloor Street, Mississauga, ON, L4X 1R7",2024-05-07T13:29:10.000Z,"$2,825",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
999,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-1450-sheppard-ave-w/1687057130,1 Bedroom Apartment for Rent - 1450 Sheppard Ave W,"1450 Sheppard Ave W, Toronto, ON, M3M 2X1",2024-05-07T13:28:41.000Z,"$2,467",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
1000,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1bdrm-apartment-for-rent-143-stephen-drive/1691292371,1bdrm Apartment for Rent - 143 Stephen Drive,"143 Stephen Drive, Toronto, ON, M8Y 3N5",2024-05-07T13:28:11.000Z,"$2,249",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
1001,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-1350-danforth-road/1692229210,1 Bedroom Apartment for Rent - 1350 Danforth Road,"1350 Danforth Road, Scarborough, ON, M1J 1G3",2024-05-07T13:27:44.000Z,"$2,123",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
1002,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bedroom-apartment-for-rent-1315-silver-spear-road/1690124352,2 Bedroom Apartment for Rent - 1315 Silver Spear Road,"1315 Silver Spear Road, Mississauga, ON, L4Y 2W8",2024-05-07T13:27:12.000Z,"$2,885",Apartment,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
1003,https://www.kijiji.ca/v-apartments-condos/markham-york-region/north-york-2-bedroom-apartment-for-rent-1303-1307-wilson-ave/1692229215,North York 2 Bedroom Apartment for Rent - 1303 - 1307 Wilson Ave,"1307 Wilson Avenue, North York, ON, M3M 1J1",2024-05-07T13:27:08.000Z,"$2,549",Apartment,Bedrooms: 2,Bathrooms: 1,,"['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,,784,No,[],No,Balcony,[]
1004,https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/collingwood-1-bedroom-apartment-for-rent-120-elm-street/1691275344,Collingwood 1 Bedroom Apartment for Rent - 120 Elm Street,"120 Elm Street, Collingwood, ON, L9Y 4E6",2024-05-07T13:26:35.000Z,"$1,799",Apartment,Bedrooms: 1,Bathrooms: 1,,"['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,,724,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",No,,"['', '', '', '', '', '', 'Elevator in Building']"
1005,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-115-dowling-avenue/1692469703,1 Bedroom Apartment for Rent - 115 Dowling Avenue,"115 Dowling Avenue, Toronto, ON, M6K 3A3",2024-05-07T13:26:05.000Z,"$2,437",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
1006,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/scarborough-1-bedroom-apartment-for-rent-10-macey-avenue/1691275395,Scarborough 1 Bedroom Apartment for Rent - 10 Macey Avenue,"10 Macey Avenue, Scarborough, ON, M1L 4R4",2024-05-07T13:25:13.000Z,"$1,949",Apartment,Bedrooms: 1,Bathrooms: 1,Current Promotions,"['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,,677,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",No,Balcony,"['', '', '', '', '', '', 'Elevator in Building']"
1007,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-1-rannock-32-craigton-40-craigt/1692469724,"1 Bedroom Apartment for Rent - 1 Rannock, 32 Craigton, 40 Craigt","1 Rannock, 32 Craigton, 40 Craigton, 860 Pharmacy, Scarborough, ON, M1L 2N9",2024-05-07T13:24:39.000Z,"$2,195",Apartment,Bedrooms: 1,Bathrooms: 1,,"['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",0,1 Year,No,620,No,"['', 'Laundry (In Building)', '', '']",No,,[]
1008,https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/2-bed-1-bath-in-milton/1692771592,2 bed 1 bath in Milton,"Livingston Rd, Milton, ON L9T 6J6",2024-05-07T13:21:44.000Z,"$1,800",Basement,Bedrooms: 2,Bathrooms: 1,"Apartment basement (separate entrance, proper kitchen) in End Unit house,
2 car parking on the driveway (no sidewalk).
1800 (utilities included).
Situated in the neighbourhood of Dempsey in Milton, pond and parks facing. Very good school rating.
Steps to all amenities, stores and Milton GO.
Protected by Telus smarthome security.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,800,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
1009,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-2-bath-with-parking-vaughn-condo/1692770965,2 bdrm 2 bath with Parking Vaughn Condo,"Scarborough, ON M1E 3V4",2024-05-07T13:15:45.000Z,"$2,980",Condo,Bedrooms: 2,Bathrooms: 2,,[],,,,,,[],,,[]
1010,https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/gorgeous-1-den-home-must-see-completely-upgraded-unit/1687318326,*GORGEOUS 1+Den home* MUST SEE!!! Completely UPGRADED unit,"57 Pine Gate Place, Whitby, ON",2024-05-07T13:15:33.000Z,"$1,845",Duplex/Triplex,Bedrooms: 1 + Den,Bathrooms: 1,Book your personal tour today to see this ***BEAUTIFUL 1 BDRM + Den WALKOUT Unit*** in the highly sought after Whitby location (Brock/Taunton) available for JUNE 1st (or sooner!),['Not Included'],1,1 Year,Limited,800,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
1011,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/1500-one-bedroom-basement-for-rent-brampton-bovaird-torbram/1692769540,$1500 one bedroom basement for rent BRAMPTON (bovaird/torbram),"Brampton, ON L6R 1S4",2024-05-07T12:48:02.000Z,"$1,500",Basement,Bedrooms: 1,Bathrooms: 1,"One bedroom basement for rent for $1500 with NO PARKING located in Brampton by Torbram and Bovaird. Working professionals only. Partially furnished it includes a TV, and a stand, coffee table and a bed + mattress. Also features full bathroom. washer/dryer is conveniently located in shared area. Utilities included in rent.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,900,Yes,"['Laundry (In Unit)', '', '', '']",Yes,,[]
1012,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-den/1692767471,1 Bdrm + Den,"Bay St., Toronto, ON M5S 3A6",2024-05-07T12:08:54.000Z,"$2,500",Condo,Bedrooms: 1 + Den,Bathrooms: 1,Spacious 1 + Den super views on higher floors in prestigious 1001 Bay excellent amenities pool gym concierge etc .. in the heart of Toronto need I say more,['Not Included'],0,1 Year,Limited,700,No,[],Yes,,[]
1013,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-high-park-2-600-mth/1692767337,"2 Bedroom Apartment - High Park ($2,600/mth)","Toronto, ON M6S 3J8",2024-05-07T12:06:09.000Z,"$2,600",Duplex/Triplex,Bedrooms: 2,Bathrooms: 1,"High Park Renovated 2 Bedroom Apartment
Featuring Panoramic Views of the Park
Quartz Countertops
Slate Floors
New Carpet
Overlooks Park
Top Floor - Walk Up
Central A/C
Ensuite Laundry
Viewing is available please call / text for appointment
Dennis & Donna
(647) 529-6622 or (416) 762-6222","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,900,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,[]
1014,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/available-now-modern-2-bedroom-queen-west-condo/1691014816,AVAILABLE NOW - MODERN 2 BEDROOM QUEEN WEST CONDO,"Toronto, ON M6J 3S8",2024-05-07T11:45:53.000Z,"$2,900",Condo,Bedrooms: 2,Bathrooms: 1,"Located at 150 Sudbury Street (Queen and Dovercourt), this fully renovated unit is walking distance to TTC, multiple grocery stores, the best Queen West restaurants, cafes, pubs, and bars.
With 700 sq ft of living space, this unit includes:
Wall mounted TV
9 ft. ceilings
Exposed ductwork
Private balcony
Interior brick wall
In-suite laundry
Stainless steel appliances (including dishwasher)
Plenty of closet space
1 storage unit locker
1 parking space plus free visitors parking (optional)
Fitness room
Party room
Guest suites","['No: Hydro', 'No: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Yes,700,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
1015,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-2-bedrooms-basement-near-the-fairview-mall-is-for-rent/1692764948,The 2 bedrooms basement near the Fairview Mall is for rent,"Koven Pl, North York, ON M2J 3H5",2024-05-07T11:41:44.000Z,"$2,250",Basement,Bedrooms: 2,Bathrooms: 1,"Newly renovated, Very spacious 2 bedrooms, 1 Washroom basement suite with private laundry and a full kitchen. High Demand Area Of Fairview Mall. Lots Of Pot Lights. Separate Entrance. 1 outdoor parking available. Just Steps To Bus & A Short Walk To The Sheppard Subway & Fairview Mall. Mins To 401/DVP/404, Walk To Schools, Daycares, Parks, Restaurants, Community Centre. Move-in Condition. up to 3 person. Fridge, Stove and Hood Range, Washer& Dryer, And Electric Light Fixtures. Tenant To Pay: 30% of Gas, Hydro, Water, Garbage. Clear Snow & Garbage Removal. Tenant Insurance Must. No Smoke, No Pets.",['Not Included'],1,1 Year,No,800,No,[],Yes,,[]
1016,https://www.kijiji.ca/v-apartments-condos/markham-york-region/1-1-apt-for-rent-richmond-hill/1692765934,1+1 Apt for rent - Richmond Hill,"95 Oneida Crescent, Richmond Hill, ON",2024-05-07T11:39:20.000Z,"$2,600",Apartment,Bedrooms: 1 + Den,Bathrooms: 1,"Welcome To Era Condominiums, The Dawn Of A New Era In Richmond Hill. The Epitome Of Sophisticated Urban Living, 2 Soaring Towers Rise Over The Majestic Podium Overlooking Spectacular Views Of The Neighbourhood. Era Is Part Of Pemberton's Iconic Master-Planned Community At Yonge Street And Highway 7, Just Steps From Everything You Love. Unit Feature 1+Den And 1 Bath W/ Balcony. West Exposure. Parking & Locker Included.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,699,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
1017,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/den-for-rent-downtown-toronto-1100/1692765064,,,,,,,,,[],,,,,,[],,,[]
1018,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-sheppard-1-den-new-condo-21-fl-unblocked-view-today/1692765032,"Yonge/Sheppard, 1+Den New Condo 21 Fl. Unblocked View..Today","North York, ON M2M 1S1",2024-05-07T11:14:49.000Z,"$2,750",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Yonge/Sheppard, 88 Sheppard E. 1+Den 6 years New Condo 1 parking, 1 locker, 1 bath
21 Fl. Unblocked and Clear-cut
Extra size, all SS Appliances
There is a BBQ area next to the Lake.
NOW available","['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",1,1 Year,No,655,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
1019,https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/2-bedroom-furnished-apartment/1692764456,2 Bedroom Furnished Apartment,"Dorchester Dr, Oshawa, ON L1J 6L5",2024-05-07T10:52:59.000Z,"$2,300",House,Bedrooms: 2,Bathrooms: 1,"Charming Fully Furnished 2-Bedroom Haven in Oshawa
Nestled in the heart of Oshawa, this beautifully furnished 2-bedroom apartment offers the perfect blend of comfort and convenience. With its modern decor and thoughtful amenities, it’s an ideal retreat for professionals, small families, or anyone looking for a hassle-free living experience.
Features:
Spacious Living Room: A cozy space with plush seating, TV and a warm ambiance.
Modern Kitchen: Fully equipped with stainless steel appliances, cookware, and a chic dining area.
Comfortable Bedrooms: Two serene bedrooms, one with a queen-sized bed,and another with a King size bed and ample closet space.
Elegant Bathroom: A clean and bright bathroom featuring a bathtub/shower combo lit up anti fog mirror.
In-Unit Laundry: Convenient washer and dryer for your personal use.
High-Speed Internet: Stay connected with reliable Wi-Fi service included.
Parking: Dedicated parking spot available for tenants.
Backyard Pergola and sitting area with Barbecue Grill.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",2,1 Year,No,900,Yes,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
1020,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-2-bedroom-unit/1691009504,Renovated 2 Bedroom Unit!,"75 Crescent Road, Toronto, ON, M4W 1T7",2024-05-07T09:55:21.000Z,"$2,700",Apartment,Bedrooms: 2,Bathrooms: 1,Historically Listed Building in South Rosedale near Subway,"['No: Hydro', 'No: Heat', 'Yes: Water', 'Yes: Water']",0,Not Available,No,800,No,"['', '', 'Dishwasher', 'Fridge / Freezer']",No,,"['', '', '', '', 'Bicycle Parking', '', '']"
1021,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-bath-apartment-for-rent-2185-lawrence-ave-e/1688632327,2 Bedroom 2 Bath Apartment For Rent - 2185 Lawrence Ave E,"2185 Lawrence Avenue East, Toronto, ON, M1P 2P6",2024-05-07T09:55:21.000Z,"$2,779",Apartment,Bedrooms: 2,Bathrooms: 1,"Discover your new home at 2185 Lawrence Ave E. This property is situated at 2185 Lawrence Ave E in Scarborough, Ontario. This 2-bedroom apartment offers a perfect blend of comfort and convenience in a prime location.",['Not Included'],1,Not Available,Yes,850,No,"['', '', '', 'Fridge / Freezer']",No,,"['', '', '', '', '', '', 'Elevator in Building']"
1022,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/don-t-miss-out-renovated-suites-now-leasing/1688632323,Don’t Miss Out! Renovated Suites Now Leasing!,"1867 Bloor Street, Mississauga, ON, L4X 1T4",2024-05-07T09:55:21.000Z,"$2,449",Apartment,Bedrooms: 1,Bathrooms: 1,"Experience the best of east Mississauga while keeping easily connected to all that Toronto has to offer at Bridgewood Place, an exciting high-rise apartment community with a tasteful design and excellent amenities. ","['No: Hydro', 'No: Heat', 'Yes: Water', 'Yes: Water']",1,Not Available,Yes,614,No,"['', '', 'Dishwasher', 'Fridge / Freezer']",No,,"['', 'Pool', '', '', '', '', 'Elevator in Building']"
